,day,month,numChecklists,numContributors,numSpecies,state,Year
113,23,4,108,65,166,DE,2016
114,24,4,129,62,156,DE,2016
115,25,4,56,49,156,DE,2016
116,26,4,62,47,146,DE,2016
117,27,4,50,51,157,DE,2016
118,28,4,23,31,123,DE,2016
119,29,4,34,27,143,DE,2016
120,30,4,72,48,163,DE,2016
121,1,5,73,36,150,DE,2016
122,2,5,47,42,146,DE,2016
123,3,5,58,57,161,DE,2016
124,4,5,52,43,172,DE,2016
125,5,5,79,58,161,DE,2016
126,6,5,157,46,192,DE,2016
127,7,5,178,68,199,DE,2016
128,8,5,89,73,173,DE,2016
129,9,5,74,48,193,DE,2016
130,10,5,68,47,176,DE,2016
131,11,5,61,45,174,DE,2016
132,12,5,103,65,186,DE,2016
133,13,5,49,41,172,DE,2016
134,14,5,198,77,204,DE,2016
135,15,5,60,51,161,DE,2016
136,16,5,49,45,147,DE,2016
137,17,5,44,37,140,DE,2016
138,18,5,35,31,146,DE,2016
139,19,5,100,65,165,DE,2016
140,20,5,122,69,163,DE,2016
141,21,5,125,61,154,DE,2016
142,22,5,127,58,156,DE,2016
143,23,5,57,39,143,DE,2016
144,24,5,63,55,163,DE,2016
145,25,5,69,45,161,DE,2016
146,26,5,53,51,141,DE,2016
147,27,5,44,31,132,DE,2016
148,28,5,93,49,149,DE,2016
149,29,5,84,46,145,DE,2016
150,30,5,26,31,119,DE,2016
151,31,5,31,31,114,DE,2016
152,1,6,31,23,109,DE,2016
153,2,6,18,20,85,DE,2016
154,3,6,19,24,113,DE,2016
155,4,6,83,62,131,DE,2016
156,5,6,53,25,135,DE,2016
157,6,6,17,18,111,DE,2016
158,7,6,13,12,102,DE,2016
159,8,6,13,12,92,DE,2016
160,9,6,16,16,76,DE,2016
161,10,6,33,19,102,DE,2016
162,11,6,84,43,117,DE,2016
163,12,6,36,29,113,DE,2016
164,13,6,22,24,96,DE,2016
165,14,6,16,18,85,DE,2016
166,15,6,26,25,92,DE,2016
167,16,6,15,13,82,DE,2016
168,17,6,31,21,117,DE,2016
169,18,6,41,25,121,DE,2016
170,19,6,18,13,82,DE,2016
171,20,6,17,15,82,DE,2016
172,21,6,21,16,88,DE,2016
173,22,6,33,22,85,DE,2016
174,23,6,8,9,64,DE,2016
175,24,6,43,18,112,DE,2016
176,25,6,17,15,107,DE,2016
177,26,6,54,24,122,DE,2016
178,27,6,17,16,95,DE,2016
179,28,6,97,22,102,DE,2016
180,29,6,29,20,94,DE,2016
181,30,6,29,24,111,DE,2016
182,1,7,16,16,97,DE,2016
183,2,7,55,27,119,DE,2016
184,3,7,31,19,127,DE,2016
185,4,7,34,25,119,DE,2016
186,5,7,8,10,69,DE,2016
187,6,7,18,16,85,DE,2016
188,7,7,14,16,113,DE,2016
189,8,7,9,15,100,DE,2016
190,9,7,44,25,123,DE,2016
191,10,7,60,35,123,DE,2016
192,11,7,24,20,104,DE,2016
193,12,7,12,10,69,DE,2016
194,13,7,25,19,109,DE,2016
195,14,7,25,18,99,DE,2016
196,15,7,17,16,108,DE,2016
197,16,7,57,27,117,DE,2016
198,17,7,21,23,109,DE,2016
199,18,7,19,20,102,DE,2016
200,19,7,49,23,110,DE,2016
201,20,7,27,25,115,DE,2016
202,21,7,12,14,89,DE,2016
203,22,7,24,13,116,DE,2016
204,23,7,28,17,116,DE,2016
205,24,7,46,35,130,DE,2016
206,25,7,30,22,116,DE,2016
207,26,7,20,19,106,DE,2016
208,27,7,19,15,98,DE,2016
209,28,7,27,20,106,DE,2016
210,29,7,20,17,98,DE,2016
211,30,7,82,58,138,DE,2016
212,31,7,189,58,145,DE,2016
213,1,8,125,43,125,DE,2016
214,2,8,59,52,123,DE,2016
215,3,8,66,50,134,DE,2016
216,4,8,85,42,111,DE,2016
217,5,8,33,26,117,DE,2016
218,6,8,20,20,113,DE,2016
219,7,8,43,27,131,DE,2016
220,8,8,43,27,136,DE,2016
221,9,8,17,14,112,DE,2016
222,10,8,20,19,108,DE,2016
223,11,8,24,15,89,DE,2016
224,12,8,70,21,125,DE,2016
225,13,8,71,42,135,DE,2016
226,14,8,37,25,126,DE,2016
227,15,8,26,23,116,DE,2016
228,16,8,28,23,123,DE,2016
229,17,8,41,21,124,DE,2016
230,18,8,25,24,129,DE,2016
231,19,8,25,18,118,DE,2016
232,20,8,108,49,153,DE,2016
233,21,8,270,75,142,DE,2016
234,22,8,28,28,123,DE,2016
235,23,8,39,32,130,DE,2016
236,24,8,32,24,124,DE,2016
237,25,8,38,35,118,DE,2016
238,26,8,24,21,120,DE,2016
239,27,8,57,32,143,DE,2016
240,28,8,38,28,140,DE,2016
241,29,8,36,19,137,DE,2016
242,30,8,28,21,136,DE,2016
243,31,8,23,24,131,DE,2016
244,1,9,26,25,125,DE,2016
245,2,9,54,26,147,DE,2016
246,3,9,45,31,141,DE,2016
247,4,9,67,42,159,DE,2016
248,5,9,67,49,160,DE,2016
249,6,9,38,35,122,DE,2016
250,7,9,28,26,119,DE,2016
251,8,9,32,23,124,DE,2016
252,9,9,30,25,120,DE,2016
253,10,9,56,36,135,DE,2016
254,11,9,77,33,135,DE,2016
255,12,9,47,32,138,DE,2016
256,13,9,42,35,131,DE,2016
257,14,9,32,19,126,DE,2016
258,15,9,43,37,105,DE,2016
259,16,9,86,38,146,DE,2016
260,17,9,97,39,153,DE,2016
261,18,9,52,38,143,DE,2016
262,19,9,25,20,125,DE,2016
263,20,9,32,34,136,DE,2016
264,21,9,38,32,144,DE,2016
265,22,9,25,22,112,DE,2016
266,23,9,37,27,132,DE,2016
267,24,9,49,47,154,DE,2016
268,25,9,65,49,169,DE,2016
269,26,9,39,30,140,DE,2016
270,27,9,34,23,136,DE,2016
271,28,9,40,30,136,DE,2016
272,29,9,7,7,67,DE,2016
273,30,9,11,13,99,DE,2016
274,1,10,35,27,137,DE,2016
275,2,10,52,40,152,DE,2016
276,3,10,46,38,129,DE,2016
277,4,10,49,38,124,DE,2016
278,5,10,51,40,126,DE,2016
279,6,10,30,30,121,DE,2016
280,7,10,48,41,144,DE,2016
281,8,10,54,38,133,DE,2016
282,9,10,39,29,132,DE,2016
283,10,10,51,40,144,DE,2016
284,11,10,37,29,128,DE,2016
285,12,10,31,26,123,DE,2016
286,13,10,35,32,127,DE,2016
287,14,10,35,33,114,DE,2016
288,15,10,58,44,140,DE,2016
289,16,10,43,36,134,DE,2016
290,17,10,40,24,109,DE,2016
291,18,10,32,33,119,DE,2016
292,19,10,32,22,107,DE,2016
293,20,10,43,30,121,DE,2016
294,21,10,28,25,107,DE,2016
295,22,10,31,21,112,DE,2016
296,23,10,36,32,114,DE,2016
297,24,10,43,34,122,DE,2016
298,25,10,43,33,124,DE,2016
299,26,10,37,28,130,DE,2016
300,27,10,29,26,118,DE,2016
301,28,10,43,30,124,DE,2016
302,29,10,55,43,128,DE,2016
303,30,10,50,39,121,DE,2016
304,31,10,30,29,101,DE,2016
305,1,11,27,25,114,DE,2016
306,2,11,17,14,97,DE,2016
307,3,11,14,15,82,DE,2016
308,4,11,39,27,115,DE,2016
309,5,11,55,37,129,DE,2016
310,6,11,39,33,106,DE,2016
311,7,11,33,24,108,DE,2016
312,8,11,26,21,99,DE,2016
313,9,11,13,10,67,DE,2016
314,10,11,21,18,110,DE,2016
315,11,11,62,36,116,DE,2016
316,12,11,81,46,132,DE,2016
317,13,11,77,52,135,DE,2016
318,14,11,34,26,119,DE,2016
319,15,11,14,13,86,DE,2016
320,16,11,16,13,91,DE,2016
321,17,11,34,22,98,DE,2016
322,18,11,29,24,109,DE,2016
323,19,11,54,32,125,DE,2016
324,20,11,73,24,107,DE,2016
325,21,11,13,14,61,DE,2016
326,22,11,14,16,83,DE,2016
327,23,11,44,30,114,DE,2016
328,24,11,34,28,105,DE,2016
329,25,11,103,49,144,DE,2016
330,26,11,36,31,113,DE,2016
331,27,11,31,29,98,DE,2016
332,28,11,22,20,90,DE,2016
333,29,11,17,14,79,DE,2016
334,30,11,23,18,92,DE,2016
335,1,12,35,26,105,DE,2016
336,2,12,23,10,76,DE,2016
337,3,12,59,29,103,DE,2016
338,4,12,57,34,128,DE,2016
339,5,12,24,23,90,DE,2016
340,6,12,11,15,52,DE,2016
341,7,12,15,18,73,DE,2016
342,8,12,11,16,76,DE,2016
343,9,12,21,17,85,DE,2016
344,10,12,45,29,106,DE,2016
345,11,12,43,27,111,DE,2016
346,12,12,10,12,52,DE,2016
347,13,12,12,14,55,DE,2016
348,14,12,19,17,68,DE,2016
349,15,12,14,15,52,DE,2016
350,16,12,17,19,73,DE,2016
351,17,12,88,35,102,DE,2016
352,18,12,111,32,116,DE,2016
353,19,12,17,16,70,DE,2016
354,20,12,19,22,75,DE,2016
355,21,12,37,19,108,DE,2016
356,22,12,33,18,98,DE,2016
357,23,12,28,24,86,DE,2016
358,24,12,13,18,52,DE,2016
359,25,12,23,20,65,DE,2016
360,26,12,41,27,92,DE,2016
361,27,12,33,32,101,DE,2016
362,28,12,59,20,94,DE,2016
363,29,12,90,38,100,DE,2016
364,30,12,56,34,85,DE,2016
365,31,12,96,46,118,DE,2016
0,1,1,179,82,141,DE,2017
1,2,1,56,39,93,DE,2017
2,3,1,121,37,103,DE,2017
3,4,1,99,60,113,DE,2017
4,5,1,63,43,101,DE,2017
5,6,1,74,38,111,DE,2017
6,7,1,47,40,81,DE,2017
7,8,1,55,39,107,DE,2017
8,9,1,27,31,89,DE,2017
9,10,1,36,31,96,DE,2017
10,11,1,50,36,106,DE,2017
11,12,1,35,30,99,DE,2017
12,13,1,46,29,89,DE,2017
13,14,1,62,47,111,DE,2017
14,15,1,92,55,108,DE,2017
15,16,1,46,37,99,DE,2017
16,17,1,17,18,52,DE,2017
17,18,1,38,31,93,DE,2017
18,19,1,50,34,107,DE,2017
19,20,1,56,29,106,DE,2017
20,21,1,84,54,114,DE,2017
21,22,1,49,34,90,DE,2017
22,23,1,15,20,46,DE,2017
23,24,1,29,24,82,DE,2017
24,25,1,53,36,103,DE,2017
25,26,1,23,20,58,DE,2017
26,27,1,53,41,96,DE,2017
27,28,1,70,52,107,DE,2017
28,29,1,46,37,105,DE,2017
29,30,1,41,33,96,DE,2017
30,31,1,41,29,96,DE,2017
31,1,2,37,30,94,DE,2017
32,2,2,33,28,89,DE,2017
33,3,2,58,36,100,DE,2017
34,4,2,90,49,117,DE,2017
35,5,2,128,45,119,DE,2017
36,6,2,44,41,105,DE,2017
37,7,2,56,39,108,DE,2017
38,8,2,81,46,119,DE,2017
39,9,2,19,22,60,DE,2017
40,10,2,35,27,93,DE,2017
41,11,2,81,42,116,DE,2017
42,12,2,56,28,93,DE,2017
43,13,2,26,23,74,DE,2017
44,14,2,60,37,95,DE,2017
45,15,2,47,31,91,DE,2017
46,16,2,49,33,83,DE,2017
47,17,2,182,130,124,DE,2017
48,18,2,318,165,135,DE,2017
49,19,2,255,151,132,DE,2017
50,20,2,199,121,123,DE,2017
51,21,2,44,26,91,DE,2017
52,22,2,42,37,108,DE,2017
53,23,2,37,28,90,DE,2017
54,24,2,70,53,121,DE,2017
55,25,2,83,35,117,DE,2017
56,26,2,69,49,122,DE,2017
57,27,2,45,38,103,DE,2017
58,28,2,33,26,98,DE,2017
59,1,3,44,32,93,DE,2017
60,2,3,28,24,75,DE,2017
61,3,3,50,34,109,DE,2017
62,4,3,144,72,129,DE,2017
63,5,3,124,54,128,DE,2017
64,6,3,45,38,102,DE,2017
65,7,3,59,36,104,DE,2017
66,8,3,50,36,108,DE,2017
67,9,3,42,39,100,DE,2017
68,10,3,37,32,85,DE,2017
69,11,3,56,47,110,DE,2017
70,12,3,75,33,111,DE,2017
71,13,3,36,35,89,DE,2017
72,14,3,27,38,63,DE,2017
73,15,3,37,35,77,DE,2017
74,16,3,86,38,95,DE,2017
75,17,3,55,48,106,DE,2017
76,18,3,98,51,130,DE,2017
77,19,3,110,54,127,DE,2017
78,20,3,84,47,107,DE,2017
79,21,3,52,47,120,DE,2017
80,22,3,27,27,88,DE,2017
81,23,3,55,39,112,DE,2017
82,24,3,70,54,118,DE,2017
83,25,3,124,80,137,DE,2017
84,26,3,78,53,121,DE,2017
85,27,3,63,50,122,DE,2017
86,28,3,49,35,112,DE,2017
87,29,3,80,51,122,DE,2017
88,30,3,55,42,118,DE,2017
89,31,3,21,20,78,DE,2017
90,1,4,76,55,134,DE,2017
91,2,4,109,61,138,DE,2017
92,3,4,61,45,127,DE,2017
93,4,4,70,48,123,DE,2017
94,5,4,47,48,117,DE,2017
95,6,4,36,31,89,DE,2017
96,7,4,41,36,117,DE,2017
97,8,4,63,47,128,DE,2017
98,9,4,106,71,143,DE,2017
99,10,4,83,51,132,DE,2017
100,11,4,70,52,136,DE,2017
101,12,4,64,46,123,DE,2017
102,13,4,56,48,124,DE,2017
103,14,4,80,58,139,DE,2017
104,15,4,125,65,138,DE,2017
105,16,4,75,57,142,DE,2017
106,17,4,42,42,117,DE,2017
107,18,4,72,60,133,DE,2017
108,19,4,73,43,136,DE,2017
109,20,4,88,61,143,DE,2017
110,21,4,101,59,150,DE,2017
111,22,4,88,54,159,DE,2017
112,23,4,134,79,166,DE,2017
113,24,4,51,44,130,DE,2017
114,25,4,40,40,117,DE,2017
115,26,4,73,53,165,DE,2017
116,27,4,117,71,182,DE,2017
117,28,4,91,66,169,DE,2017
118,29,4,122,77,184,DE,2017
119,30,4,99,67,183,DE,2017
120,1,5,65,59,146,DE,2017
121,2,5,86,62,167,DE,2017
122,3,5,73,52,153,DE,2017
123,4,5,79,58,152,DE,2017
124,5,5,52,46,157,DE,2017
125,6,5,135,78,184,DE,2017
126,7,5,197,79,186,DE,2017
127,8,5,75,57,176,DE,2017
128,9,5,99,69,182,DE,2017
129,10,5,169,59,178,DE,2017
130,11,5,66,47,141,DE,2017
131,12,5,108,51,178,DE,2017
132,13,5,162,63,176,DE,2017
133,14,5,117,87,177,DE,2017
134,15,5,135,90,180,DE,2017
135,16,5,97,59,189,DE,2017
136,17,5,83,55,164,DE,2017
137,18,5,140,73,168,DE,2017
138,19,5,142,67,169,DE,2017
139,20,5,154,83,184,DE,2017
140,21,5,77,54,158,DE,2017
141,22,5,35,29,125,DE,2017
142,23,5,68,47,155,DE,2017
143,24,5,81,46,155,DE,2017
144,25,5,41,35,125,DE,2017
145,26,5,74,56,153,DE,2017
146,27,5,161,90,181,DE,2017
147,28,5,140,75,160,DE,2017
148,29,5,54,42,132,DE,2017
149,30,5,25,24,104,DE,2017
150,31,5,64,42,146,DE,2017
151,1,6,38,35,130,DE,2017
152,2,6,48,40,128,DE,2017
153,3,6,60,42,133,DE,2017
154,4,6,56,43,132,DE,2017
155,5,6,33,31,125,DE,2017
156,6,6,38,31,122,DE,2017
157,7,6,33,27,109,DE,2017
158,8,6,40,33,130,DE,2017
159,9,6,74,45,126,DE,2017
160,10,6,112,77,146,DE,2017
161,11,6,86,66,144,DE,2017
162,12,6,51,38,127,DE,2017
163,13,6,35,31,117,DE,2017
164,14,6,33,31,129,DE,2017
165,15,6,52,47,130,DE,2017
166,16,6,60,42,129,DE,2017
167,17,6,73,48,137,DE,2017
168,18,6,48,38,120,DE,2017
169,19,6,29,29,116,DE,2017
170,20,6,39,32,126,DE,2017
171,21,6,41,29,115,DE,2017
172,22,6,51,35,123,DE,2017
173,23,6,67,36,123,DE,2017
174,24,6,81,41,127,DE,2017
175,25,6,92,59,143,DE,2017
176,26,6,49,39,126,DE,2017
177,27,6,33,36,118,DE,2017
178,28,6,41,28,128,DE,2017
179,29,6,26,20,115,DE,2017
180,30,6,35,34,116,DE,2017
181,1,7,42,39,131,DE,2017
182,2,7,43,35,136,DE,2017
183,3,7,67,49,138,DE,2017
184,4,7,41,39,134,DE,2017
185,5,7,36,30,124,DE,2017
186,6,7,21,18,112,DE,2017
187,7,7,35,29,130,DE,2017
188,8,7,69,48,134,DE,2017
189,9,7,60,47,138,DE,2017
190,10,7,18,23,116,DE,2017
191,11,7,30,26,135,DE,2017
192,12,7,21,25,112,DE,2017
193,13,7,26,22,116,DE,2017
194,14,7,24,21,109,DE,2017
195,15,7,56,50,144,DE,2017
196,16,7,49,40,134,DE,2017
197,17,7,36,31,125,DE,2017
198,18,7,26,28,121,DE,2017
199,19,7,34,23,126,DE,2017
200,20,7,33,31,131,DE,2017
201,21,7,26,24,120,DE,2017
202,22,7,60,45,139,DE,2017
203,23,7,28,30,117,DE,2017
204,24,7,23,28,120,DE,2017
205,25,7,50,33,121,DE,2017
206,26,7,51,40,134,DE,2017
207,27,7,32,28,117,DE,2017
208,28,7,23,23,111,DE,2017
209,29,7,64,47,131,DE,2017
210,30,7,100,57,148,DE,2017
211,31,7,111,41,127,DE,2017
212,1,8,56,43,126,DE,2017
213,2,8,68,36,105,DE,2017
214,3,8,41,37,109,DE,2017
215,4,8,57,41,127,DE,2017
216,5,8,69,38,126,DE,2017
217,6,8,50,42,131,DE,2017
218,7,8,17,16,99,DE,2017
219,8,8,31,21,96,DE,2017
220,9,8,33,26,131,DE,2017
221,10,8,38,33,124,DE,2017
222,11,8,37,25,120,DE,2017
223,12,8,79,51,136,DE,2017
224,13,8,61,43,138,DE,2017
225,14,8,33,30,122,DE,2017
226,15,8,23,21,117,DE,2017
227,16,8,49,34,125,DE,2017
228,17,8,28,18,124,DE,2017
229,18,8,30,26,113,DE,2017
230,19,8,119,52,160,DE,2017
231,20,8,256,75,150,DE,2017
232,21,8,36,21,125,DE,2017
233,22,8,25,18,112,DE,2017
234,23,8,32,23,124,DE,2017
235,24,8,59,36,142,DE,2017
236,25,8,46,30,148,DE,2017
237,26,8,120,56,154,DE,2017
238,27,8,59,41,139,DE,2017
239,28,8,39,27,136,DE,2017
240,29,8,7,9,55,DE,2017
241,30,8,38,32,133,DE,2017
242,31,8,58,50,149,DE,2017
243,1,9,71,51,160,DE,2017
244,2,9,47,33,144,DE,2017
245,3,9,113,70,161,DE,2017
246,4,9,81,51,169,DE,2017
247,5,9,39,32,125,DE,2017
248,6,9,19,19,104,DE,2017
249,7,9,49,33,138,DE,2017
250,8,9,56,47,153,DE,2017
251,9,9,46,41,162,DE,2017
252,10,9,105,54,163,DE,2017
253,11,9,56,39,152,DE,2017
254,12,9,52,39,140,DE,2017
255,13,9,23,23,116,DE,2017
256,14,9,43,27,127,DE,2017
257,15,9,37,31,148,DE,2017
258,16,9,50,46,137,DE,2017
259,17,9,44,39,136,DE,2017
260,18,9,34,29,128,DE,2017
261,19,9,35,26,125,DE,2017
262,20,9,42,31,126,DE,2017
263,21,9,41,34,138,DE,2017
264,22,9,37,39,130,DE,2017
265,23,9,63,52,139,DE,2017
266,24,9,51,40,131,DE,2017
267,25,9,40,29,135,DE,2017
268,26,9,36,35,127,DE,2017
269,27,9,24,27,113,DE,2017
270,28,9,37,31,122,DE,2017
271,29,9,53,43,136,DE,2017
272,30,9,59,40,135,DE,2017
273,1,10,60,46,140,DE,2017
274,2,10,42,38,137,DE,2017
275,3,10,45,37,129,DE,2017
276,4,10,54,40,117,DE,2017
277,5,10,72,40,110,DE,2017
278,6,10,49,30,120,DE,2017
279,7,10,40,29,135,DE,2017
280,8,10,35,36,137,DE,2017
281,9,10,28,25,103,DE,2017
282,10,10,39,36,123,DE,2017
283,11,10,48,37,138,DE,2017
284,12,10,24,21,105,DE,2017
285,13,10,25,29,97,DE,2017
286,14,10,81,48,137,DE,2017
287,15,10,51,40,123,DE,2017
288,16,10,28,27,111,DE,2017
289,17,10,46,35,125,DE,2017
290,18,10,40,42,114,DE,2017
291,19,10,33,31,112,DE,2017
292,20,10,41,32,110,DE,2017
293,21,10,53,40,132,DE,2017
294,22,10,48,47,127,DE,2017
295,23,10,27,33,110,DE,2017
296,24,10,22,25,87,DE,2017
297,25,10,83,35,119,DE,2017
298,26,10,64,42,126,DE,2017
299,27,10,53,38,131,DE,2017
300,28,10,50,48,124,DE,2017
301,29,10,18,18,82,DE,2017
302,30,10,26,18,108,DE,2017
303,31,10,36,26,109,DE,2017
304,1,11,32,29,116,DE,2017
305,2,11,36,25,109,DE,2017
306,3,11,27,24,117,DE,2017
307,4,11,57,36,122,DE,2017
308,5,11,65,42,128,DE,2017
309,6,11,24,17,89,DE,2017
310,7,11,26,21,101,DE,2017
311,8,11,31,24,110,DE,2017
312,9,11,30,27,120,DE,2017
313,10,11,35,25,114,DE,2017
314,11,11,37,42,111,DE,2017
315,12,11,83,50,133,DE,2017
316,13,11,28,17,95,DE,2017
317,14,11,30,22,100,DE,2017
318,15,11,30,25,100,DE,2017
319,16,11,30,21,95,DE,2017
320,17,11,40,24,112,DE,2017
321,18,11,57,30,129,DE,2017
322,19,11,56,26,109,DE,2017
323,20,11,48,31,114,DE,2017
324,21,11,41,32,123,DE,2017
325,22,11,28,26,104,DE,2017
326,23,11,45,35,120,DE,2017
327,24,11,76,37,137,DE,2017
328,25,11,60,43,121,DE,2017
329,26,11,67,36,119,DE,2017
330,27,11,30,22,99,DE,2017
331,28,11,27,22,105,DE,2017
332,29,11,43,31,106,DE,2017
333,30,11,49,29,121,DE,2017
334,1,12,39,23,101,DE,2017
335,2,12,57,32,122,DE,2017
336,3,12,87,49,143,DE,2017
337,4,12,38,27,113,DE,2017
338,5,12,36,25,97,DE,2017
339,6,12,22,17,98,DE,2017
340,7,12,31,26,106,DE,2017
341,8,12,50,27,96,DE,2017
342,9,12,40,31,90,DE,2017
343,10,12,95,42,105,DE,2017
344,11,12,35,24,104,DE,2017
345,12,12,31,22,89,DE,2017
346,13,12,18,15,65,DE,2017
347,14,12,31,22,87,DE,2017
348,15,12,25,21,87,DE,2017
349,16,12,115,48,118,DE,2017
350,17,12,157,57,136,DE,2017
351,18,12,28,24,93,DE,2017
352,19,12,33,31,102,DE,2017
353,20,12,25,22,98,DE,2017
354,21,12,104,37,121,DE,2017
355,22,12,40,29,105,DE,2017
356,23,12,27,25,80,DE,2017
357,24,12,39,33,90,DE,2017
358,25,12,19,18,70,DE,2017
359,26,12,55,34,106,DE,2017
360,27,12,53,47,98,DE,2017
361,28,12,61,31,120,DE,2017
362,29,12,53,31,106,DE,2017
363,30,12,130,45,126,DE,2017
364,31,12,52,37,117,DE,2017
0,1,1,1194,529,266,FL,2016
1,2,1,1133,522,270,FL,2016
2,3,1,751,419,258,FL,2016
3,4,1,658,408,246,FL,2016
4,5,1,547,353,248,FL,2016
5,6,1,550,328,244,FL,2016
6,7,1,607,438,248,FL,2016
7,8,1,635,416,251,FL,2016
8,9,1,826,481,258,FL,2016
9,10,1,770,466,256,FL,2016
10,11,1,618,410,231,FL,2016
11,12,1,631,401,231,FL,2016
12,13,1,601,409,241,FL,2016
13,14,1,607,411,243,FL,2016
14,15,1,480,329,235,FL,2016
15,16,1,1164,595,274,FL,2016
16,17,1,731,444,249,FL,2016
17,18,1,921,511,252,FL,2016
18,19,1,667,429,239,FL,2016
19,20,1,695,460,243,FL,2016
20,21,1,831,521,253,FL,2016
21,22,1,697,383,226,FL,2016
22,23,1,741,449,252,FL,2016
23,24,1,849,492,266,FL,2016
24,25,1,730,456,250,FL,2016
25,26,1,679,443,246,FL,2016
26,27,1,419,313,233,FL,2016
27,28,1,395,286,219,FL,2016
28,29,1,708,457,248,FL,2016
29,30,1,988,550,270,FL,2016
30,31,1,918,485,270,FL,2016
31,1,2,600,410,239,FL,2016
32,2,2,601,415,248,FL,2016
33,3,2,586,405,234,FL,2016
34,4,2,563,395,248,FL,2016
35,5,2,607,426,246,FL,2016
36,6,2,794,499,263,FL,2016
37,7,2,626,408,254,FL,2016
38,8,2,553,386,233,FL,2016
39,9,2,465,364,245,FL,2016
40,10,2,557,391,241,FL,2016
41,11,2,606,411,250,FL,2016
42,12,2,1639,1125,273,FL,2016
43,13,2,1821,1284,281,FL,2016
44,14,2,1715,1222,278,FL,2016
45,15,2,1323,968,265,FL,2016
46,16,2,550,415,244,FL,2016
47,17,2,571,408,247,FL,2016
48,18,2,490,387,244,FL,2016
49,19,2,542,406,246,FL,2016
50,20,2,789,534,265,FL,2016
51,21,2,691,482,263,FL,2016
52,22,2,510,396,233,FL,2016
53,23,2,516,394,238,FL,2016
54,24,2,381,308,225,FL,2016
55,25,2,541,395,240,FL,2016
56,26,2,564,384,249,FL,2016
57,27,2,710,492,254,FL,2016
58,28,2,713,463,265,FL,2016
59,29,2,556,416,242,FL,2016
60,1,3,601,448,240,FL,2016
61,2,3,519,390,239,FL,2016
62,3,3,553,413,253,FL,2016
63,4,3,543,402,259,FL,2016
64,5,3,832,520,269,FL,2016
65,6,3,650,443,261,FL,2016
66,7,3,557,397,250,FL,2016
67,8,3,525,403,243,FL,2016
68,9,3,481,388,242,FL,2016
69,10,3,543,388,231,FL,2016
70,11,3,578,417,248,FL,2016
71,12,3,658,454,249,FL,2016
72,13,3,544,408,247,FL,2016
73,14,3,534,402,243,FL,2016
74,15,3,478,391,239,FL,2016
75,16,3,598,398,245,FL,2016
76,17,3,502,416,241,FL,2016
77,18,3,535,411,250,FL,2016
78,19,3,665,445,253,FL,2016
79,20,3,632,431,261,FL,2016
80,21,3,479,386,235,FL,2016
81,22,3,608,435,252,FL,2016
82,23,3,521,399,242,FL,2016
83,24,3,544,403,243,FL,2016
84,25,3,559,415,249,FL,2016
85,26,3,680,468,277,FL,2016
86,27,3,575,412,251,FL,2016
87,28,3,551,383,255,FL,2016
88,29,3,545,385,256,FL,2016
89,30,3,471,388,241,FL,2016
90,31,3,501,364,238,FL,2016
91,1,4,481,352,257,FL,2016
92,2,4,588,415,261,FL,2016
93,3,4,810,500,270,FL,2016
94,4,4,557,404,262,FL,2016
95,5,4,524,399,257,FL,2016
96,6,4,486,347,246,FL,2016
97,7,4,509,403,249,FL,2016
98,8,4,554,393,249,FL,2016
99,9,4,699,494,272,FL,2016
100,10,4,697,449,268,FL,2016
101,11,4,487,362,259,FL,2016
102,12,4,509,384,255,FL,2016
103,13,4,503,348,261,FL,2016
104,14,4,524,376,252,FL,2016
105,15,4,562,413,267,FL,2016
106,16,4,772,500,281,FL,2016
107,17,4,771,497,274,FL,2016
108,18,4,621,429,258,FL,2016
109,19,4,618,414,262,FL,2016
110,20,4,569,397,259,FL,2016
111,21,4,690,407,263,FL,2016
112,22,4,560,384,260,FL,2016
113,23,4,882,505,280,FL,2016
114,24,4,857,495,274,FL,2016
115,25,4,649,381,265,FL,2016
116,26,4,537,369,259,FL,2016
117,27,4,542,336,253,FL,2016
118,28,4,477,321,258,FL,2016
119,29,4,566,354,260,FL,2016
120,30,4,681,406,259,FL,2016
121,1,5,571,391,262,FL,2016
122,2,5,343,265,227,FL,2016
123,3,5,419,287,239,FL,2016
124,4,5,331,268,233,FL,2016
125,5,5,492,332,251,FL,2016
126,6,5,481,352,247,FL,2016
127,7,5,644,396,253,FL,2016
128,8,5,433,343,236,FL,2016
129,9,5,286,262,222,FL,2016
130,10,5,331,272,217,FL,2016
131,11,5,282,252,222,FL,2016
132,12,5,278,255,223,FL,2016
133,13,5,260,245,202,FL,2016
134,14,5,926,419,240,FL,2016
135,15,5,389,297,220,FL,2016
136,16,5,276,222,198,FL,2016
137,17,5,200,172,180,FL,2016
138,18,5,237,184,185,FL,2016
139,19,5,256,189,183,FL,2016
140,20,5,253,188,190,FL,2016
141,21,5,344,237,206,FL,2016
142,22,5,347,223,199,FL,2016
143,23,5,175,153,187,FL,2016
144,24,5,254,182,183,FL,2016
145,25,5,213,172,175,FL,2016
146,26,5,203,167,181,FL,2016
147,27,5,227,163,177,FL,2016
148,28,5,399,219,202,FL,2016
149,29,5,483,235,194,FL,2016
150,30,5,406,247,209,FL,2016
151,31,5,195,158,173,FL,2016
152,1,6,374,206,183,FL,2016
153,2,6,255,206,189,FL,2016
154,3,6,232,189,177,FL,2016
155,4,6,448,229,189,FL,2016
156,5,6,413,209,191,FL,2016
